YEAR_ID,SEM_ID,STD_NO,COURSE_ID,COURSE_EDESC,AVG
2022,2,369454,20133,Calculus 2 (IT),80.0
2022,2,369454,11103,Structured Programming,80.0
2022,1,369454,31151,National Education,67.0
2022,1,369454,11102,Introduction to Computer Science,93.0
2022,1,369454,20132,Calculus (1),54.0
2022,3,369465,31111,Arabic Language,57.0
2022,3,369465,20134,Discrete Mathematics (1),57.0
2022,1,369465,31151,National Education,64.0
2022,1,369465,20132,Calculus (1),74.0
2022,1,369465,11102,Introduction to Computer Science,77.0
2022,2,369465,31130,Foreign languages,70.0
2022,2,369465,20133,Calculus 2 (IT),59.0
2022,2,369465,31121,English Language,79.0
2022,2,369465,11103,Structured Programming,77.0
2022,2,369465,14141,Introduction to Data Science lab,78.0
2022,2,369465,14140,Introduction to Data Science,69.0
2022,2,369465,11151,Structured ProgrammingLab,85.0
2022,3,369663,14141,Introduction to Data Science lab,60.0
2022,3,369663,14140,Introduction to Data Science,41.0
2022,3,369663,31152,Arabic Islamic Civilization,54.0
2022,2,369663,31130,Foreign languages,45.0
2022,2,369663,20132,Calculus (1),50.0
2022,2,369663,11151,Structured ProgrammingLab,43.0
2022,2,369663,14140,Introduction to Data Science,35.0
2022,2,369663,14141,Introduction to Data Science lab,35.0
2022,2,369663,11103,Structured Programming,35.0
2022,1,369663,31111,Arabic Language,78.0
2022,1,369663,31121,English Language,74.0
2022,1,369663,31151,National Education,67.0
2022,1,369663,11102,Introduction to Computer Science,57.0
2022,1,369663,20132,Calculus (1),35.0
2022,3,369993,20234,Linear Algebra,66.0
2022,3,369993,20134,Discrete Mathematics (1),75.0
2022,1,369993,31151,National Education,80.0
2022,1,369993,31111,Arabic Language,89.0
2022,1,369993,20132,Calculus (1),87.0
2022,1,369993,11102,Introduction to Computer Science,78.0
2022,2,369993,14140,Introduction to Data Science,67.0
2022,2,369993,20133,Calculus 2 (IT),66.0
2022,2,369993,11103,Structured Programming,50.0
2022,2,369993,11151,Structured ProgrammingLab,64.0
2022,2,369993,14141,Introduction to Data Science lab,63.0
2022,2,369993,31121,English Language,82.0
2022,3,372534,11102,Introduction to Computer Science,64.0
2022,3,372534,20134,Discrete Mathematics (1),41.0
2022,3,372534,20132,Calculus (1),57.0
2022,3,372578,11253,Object Oriented Programming Lab,79.0
2022,3,372578,11206,Object Oriented Programming,69.0
2022,2,372578,20132,Calculus (1),38.0
2022,2,372578,31121,English Language,81.0
2022,2,372578,11151,Structured ProgrammingLab,71.0
2022,2,372578,14140,Introduction to Data Science,67.0
2022,2,372578,11103,Structured Programming,64.0
2022,2,372578,14141,Introduction to Data Science lab,66.0
2022,2,372578,20134,Discrete Mathematics (1),35.0
2022,1,372578,31111,Arabic Language,83.0
2022,1,372578,31151,National Education,75.0
2022,1,372578,11102,Introduction to Computer Science,62.0
2022,1,372578,20132,Calculus (1),35.0
2022,1,372699,31352,Jerusalem : History and Facts,57.0
2022,1,372699,11102,Introduction to Computer Science,54.0
2022,1,372699,20132,Calculus (1),35.0
2022,1,372699,31121,English Language,76.0
2022,3,372699,31151,National Education,65.0
2022,3,372699,11103,Structured Programming,51.0
2022,3,372699,20132,Calculus (1),35.0
2022,2,372699,14140,Introduction to Data Science,50.0
2022,2,372699,31111,Arabic Language,50.0
2022,2,372699,20132,Calculus (1),35.0
2022,2,372699,11151,Structured ProgrammingLab,54.0
2022,2,372699,14141,Introduction to Data Science lab,56.0
2022,2,372699,11103,Structured Programming,35.0
2022,3,370279,31111,Arabic Language,63.0
2022,1,370279,31121,English Language,99.0
2022,1,370279,11102,Introduction to Computer Science,75.0
2022,1,370279,31151,National Education,62.0
2022,1,370279,20132,Calculus (1),60.0
2022,2,370279,20133,Calculus 2 (IT),61.0
2022,2,370279,14141,Introduction to Data Science lab,64.0
2022,2,370279,20134,Discrete Mathematics (1),60.0
2022,2,370279,11151,Structured ProgrammingLab,63.0
2022,2,370279,11103,Structured Programming,83.0
2022,2,370279,14140,Introduction to Data Science,63.0
2022,2,370279,31260,Human Rights,80.0
2022,3,370521,20133,Calculus 2 for IT,55.0
2022,3,370521,20233,Statistical Methods,76.0
2022,3,380377,31151,National Education,90.0
2022,3,380377,11103,Structured Programming,84.0
2022,3,380377,11151,Structured ProgrammingLab,87.0
2022,2,380377,31111,Arabic Language,92.0
2022,2,380377,20134,Discrete Mathematics (1),85.0
2022,2,380377,20132,Calculus (1),96.0
2022,2,380377,11102,Introduction to Computer Science,97.0
2022,2,380377,31121,English Language,94.0
2022,2,373095,20134,Discrete Mathematics (1),54.0
2022,2,373095,11151,Structured ProgrammingLab,81.0
2022,2,373095,31111,Arabic Language,78.0
2022,2,373095,14140,Introduction to Data Science,72.0
2022,2,373095,14141,Introduction to Data Science lab,68.0
2022,2,373095,20133,Calculus 2 for IT,61.0
2022,2,373095,11103,Structured Programming,64.0
2022,1,373095,31121,English Language,86.0
2022,1,373095,20132,Calculus (1),59.0
2022,1,373095,11102,Introduction to Computer Science,74.0
2022,1,373095,31151,National Education,76.0
2022,3,373238,20133,Calculus 2 for IT,63.0
2022,3,373238,14141,Introduction to Data Science lab,63.0
2022,3,373238,14140,Introduction to Data Science,51.0
2022,1,373238,31121,English Language,88.0
2022,1,373238,11102,Introduction to Computer Science,68.0
2022,1,373238,20132,Calculus (1),68.0
2022,1,373238,31151,National Education,58.0
2022,2,373238,31130,Foreign Languages / Spanish,81.0
2022,2,373238,31111,Arabic Language,72.0
2022,2,373238,20233,Statistical Methods IT,67.0
2022,2,373238,11103,Structured Programming,55.0
2022,2,373238,11151,Structured ProgrammingLab,55.0
2022,2,373238,20134,Discrete Mathematics (1),55.0
2022,2,373304,20133,Calculus 2 (IT),36.0
2022,2,373304,31121,English Language,95.0
2022,2,373304,11151,Structured ProgrammingLab,75.0
2022,2,373304,11103,Structured Programming,62.0
2022,2,373304,14140,Introduction to Data Science,52.0
2022,2,373304,14141,Introduction to Data Science lab,50.0
2022,1,373304,20132,Calculus (1),54.0
2022,1,373304,11102,Introduction to Computer Science,69.0
2022,1,373304,31111,Arabic Language,74.0
2022,1,373304,31151,National Education,66.0
2022,3,373359,11151,Structured ProgrammingLab,51.0
2022,3,373359,11103,Structured Programming,50.0
2022,1,373359,31111,Arabic Language,83.0
2022,1,373359,11102,Introduction to Computer Science,35.0
2022,1,373359,31151,National Education,70.0
2022,1,373359,20132,Calculus (1),63.0
2022,1,373359,31121,English Language,59.0
2022,2,373359,31130,Foreign languages,77.0
2022,2,373359,11102,Introduction to Computer Science,60.0
2022,2,373359,20134,Discrete Mathematics (1),60.0
2022,2,373359,20133,Calculus 2 for IT,61.0
2022,3,373557,11103,Structured Programming,80.0
2022,3,373557,20134,Discrete Mathematics (1),81.0
2022,2,373557,31121,English Language,75.0
2022,2,373557,20133,Calculus 2 (IT),55.0
2022,2,373557,11103,Structured Programming,35.0
2022,2,373557,14140,Introduction to Data Science,44.0
2022,2,373557,14141,Introduction to Data Science lab,50.0
2022,2,373557,11151,Structured ProgrammingLab,50.0
2022,2,373557,20134,Discrete Mathematics (1),45.0
2022,1,373557,31111,Arabic Language,80.0
2022,1,373557,11102,Introduction to Computer Science,52.0
2022,1,373557,20132,Calculus (1),70.0
2022,3,373590,20134,Discrete Mathematics (1),73.0
2022,3,373590,20133,Calculus 2 for IT,55.0
2022,1,373590,31151,National Education,75.0
2022,1,373590,31111,Arabic Language,91.0
2022,1,373590,11102,Introduction to Computer Science,71.0
2022,1,373590,20132,Calculus (1),76.0
2022,2,373590,20233,Statistical Methods IT,65.0
2022,2,373590,14140,Introduction to Data Science,65.0
2022,2,373590,11103,Structured Programming,70.0
2022,2,373590,14141,Introduction to Data Science lab,71.0
2022,2,373590,11151,Structured ProgrammingLab,76.0
2022,2,373590,31121,English Language,92.0
2022,3,373623,14140,Introduction to Data Science,44.0
2022,3,373623,11151,Structured ProgrammingLab,46.0
2022,3,373623,11103,Structured Programming,35.0
2022,3,373623,14141,Introduction to Data Science lab,42.0
2022,2,373623,31152,Arabic Islamic Civilization,71.0
2022,2,373623,31130,Foreign languages,58.0
2022,2,373623,11102,Introduction to Computer Science,61.0
2022,2,373623,20133,Calculus 2 (IT),35.0
2022,2,373623,20134,Discrete Mathematics (1),44.0
2022,1,373623,11102,Introduction to Computer Science,44.0
2022,1,373623,31151,National Education,67.0
2022,1,373623,20132,Calculus (1),50.0
2022,1,373623,31111,Arabic Language,68.0
2022,3,369718,11151,Structured ProgrammingLab,35.0
2022,3,369718,20200,Technical Writing and Communication Skills,67.0
2022,3,369718,11103,Structured Programming,35.0
2022,3,369718,31151,National Education,61.0
2022,2,369718,31121,English Language,68.0
2022,2,369718,20132,Calculus (1),35.0
2022,2,369718,11102,Introduction to Computer Science,55.0
2022,2,369718,31111,Arabic Language,53.0
2022,2,369718,20233,Statistical Methods,35.0
2022,1,369718,11102,Introduction to Computer Science,43.0
2022,1,369718,20132,Calculus (1),35.0
2022,1,369718,31151,National Education,56.0
2022,3,369773,11206,Object Oriented Programming,85.0
2022,3,369773,20200,Technical Writing and Communication Skills,94.0
2022,3,369773,11253,Object Oriented Programming Lab,90.0
2022,2,369773,14140,Introduction to Data Science,76.0
2022,2,369773,11151,Structured ProgrammingLab,80.0
2022,2,369773,14141,Introduction to Data Science lab,76.0
2022,2,369773,31121,English Language,96.0
2022,2,369773,20134,Discrete Mathematics (1),58.0
2022,2,369773,11103,Structured Programming,82.0
2022,2,369773,20133,Calculus 2 (IT),58.0
2022,1,369773,31151,National Education,73.0
2022,1,369773,20132,Calculus (1),61.0
2022,1,369773,31111,Arabic Language,86.0
2022,1,369773,11102,Introduction to Computer Science,69.0
2022,3,369927,14140,Introduction to Data Science,35.0
2022,3,369927,14141,Introduction to Data Science lab,45.0
2022,3,369927,31152,Arabic Islamic Civilization,75.0
2022,2,369927,20132,Calculus (1),35.0
2022,2,369927,11103,Structured Programming,35.0
2022,2,369927,14141,Introduction to Data Science lab,35.0
2022,2,369927,14140,Introduction to Data Science,35.0
2022,2,369927,31121,English Language,74.0
2022,2,369927,11151,Structured ProgrammingLab,43.0
2022,1,369927,31151,National Education,84.0
2022,1,369927,20132,Calculus (1),43.0
2022,1,369927,11102,Introduction to Computer Science,53.0
2022,3,370026,20234,Linear Algebra,76.0
2022,3,370026,31111,Arabic Language,88.0
2022,2,370026,20134,Discrete Mathematics (1),64.0
2022,2,370026,11151,Structured ProgrammingLab,76.0
2022,2,370026,14140,Introduction to Data Science,65.0
2022,2,370026,20133,Calculus 2 (IT),74.0
2022,2,370026,11103,Structured Programming,62.0
2022,2,370026,14141,Introduction to Data Science lab,63.0
2022,1,370026,31151,National Education,91.0
2022,1,370026,31121,English Language,89.0
2022,1,370026,20132,Calculus (1),79.0
2022,1,370026,11102,Introduction to Computer Science,74.0
2022,3,380564,11151,Structured ProgrammingLab,61.0
2022,3,380564,11103,Structured Programming,51.0
2022,3,380564,31111,Arabic Language,70.0
2022,2,380564,31121,English Language,76.0
2022,2,380564,31151,National Education,77.0
2022,2,380564,20132,Calculus (1),42.0
2022,2,380564,11102,Introduction to Computer Science,53.0
2022,2,380564,31352,Jerusalem : History and Facts,67.0
2022,3,380630,11103,Structured Programming,52.0
2022,3,380630,31121,English Language,73.0
2022,3,380630,11151,Structured ProgrammingLab,68.0
2022,2,380630,20132,Calculus (1),55.0
2022,2,380630,11102,Introduction to Computer Science,67.0
2022,2,380630,31151,National Education,79.0
2022,2,380630,31111,Arabic Language,83.0
2022,2,380872,31121,English Language,94.0
2022,2,380872,20132,Calculus (1),64.0
2022,2,380872,31130,Foreign Languages / Spanish,84.0
2022,2,380872,11102,Introduction to Computer Science,84.0
2022,2,380872,31151,National Education,88.0
2022,1,373700,20132,Calculus (1),97.0
2022,1,373700,11102,Introduction to Computer Science,80.0
2022,1,373700,31111,Arabic Language,88.0
2022,1,373700,31151,National Education,90.0
2022,3,373744,20132,Calculus (1),50.0
2022,3,373744,20134,Discrete Mathematics (1),60.0
2022,2,373744,14140,Introduction to Data Science,52.0
2022,2,373744,11103,Structured Programming,35.0
2022,2,373744,14141,Introduction to Data Science lab,44.0
2022,2,373744,11151,Structured ProgrammingLab,44.0
2022,2,373744,31111,Arabic Language,79.0
2022,2,373744,20134,Discrete Mathematics (1),45.0
2022,1,373744,20132,Calculus (1),35.0
2022,1,373744,11102,Introduction to Computer Science,62.0
2022,1,373744,31121,English Language,72.0
2022,1,370653,31151,National Education,63.0
2022,1,370653,20132,Calculus (1),50.0
2022,1,370653,31121,English Language,82.0
2022,1,370653,11102,Introduction to Computer Science,62.0
2022,1,370994,31121,English Language,82.0
2022,1,370994,20132,Calculus (1),79.0
2022,1,370994,31111,Arabic Language,86.0
2022,1,370994,31151,National Education,93.0
2022,3,375988,20233,Statistical Methods,80.0
2022,3,375988,20134,Discrete Mathematics (1),81.0
2022,2,375988,14140,Introduction to Data Science,71.0
2022,2,375988,20133,Calculus 2 (IT),81.0
2022,2,375988,11151,Structured ProgrammingLab,74.0
2022,2,375988,31121,English Language,89.0
2022,2,375988,11103,Structured Programming,68.0
2022,2,375988,14141,Introduction to Data Science lab,65.0
2022,1,375988,31151,National Education,91.0
2022,1,375988,31111,Arabic Language,98.0
2022,1,375988,20132,Calculus (1),94.0
2022,1,375988,11102,Introduction to Computer Science,87.0
2022,3,376164,11103,Structured Programming,56.0
2022,3,376164,14140,Introduction to Data Science,35.0
2022,2,376164,31121,English Language,81.0
2022,2,376164,31111,Arabic Language,53.0
2022,2,376164,20134,Discrete Mathematics (1),54.0
2022,2,376164,11103,Structured Programming,35.0
2022,2,376164,11151,Structured ProgrammingLab,50.0
2022,2,376164,20133,Calculus 2 (IT),35.0
2022,3,372358,20233,Statistical Methods,35.0
2022,3,372358,20134,Discrete Mathematics (1),35.0
2022,2,372358,11103,Structured Programming,66.0
2022,2,372358,14140,Introduction to Data Science,66.0
2022,2,372358,20133,Calculus 2 (IT),73.0
2022,2,372358,11151,Structured ProgrammingLab,72.0
2022,2,372358,31130,Foreign languages,74.0
2022,2,372358,14141,Introduction to Data Science lab,76.0
2022,1,372358,31121,English Language,80.0
2022,1,372358,31151,National Education,82.0
2022,1,372358,20132,Calculus (1),76.0
2022,1,372358,11102,Introduction to Computer Science,72.0
2022,1,372358,31111,Arabic Language,83.0
2022,3,373348,20200,Technical Writing and Communication Skills,86.0
2022,3,373348,20134,Discrete Mathematics (1),65.0
2022,2,373348,14140,Introduction to Data Science,44.0
2022,2,373348,11103,Structured Programming,50.0
2022,2,373348,11151,Structured ProgrammingLab,51.0
2022,2,373348,14141,Introduction to Data Science lab,54.0
2022,2,373348,31111,Arabic Language,75.0
2022,2,373348,20133,Calculus 2 (IT),35.0
2022,1,373348,20132,Calculus (1),50.0
2022,1,373348,31121,English Language,83.0
2022,1,373348,11102,Introduction to Computer Science,72.0
2022,1,373348,31151,National Education,67.0
2022,2,377913,31361,Introduction to  Philosophy,88.0
2022,2,377913,20133,Calculus 2 (IT),68.0
2022,2,377913,31111,Arabic Language,77.0
2022,2,377913,31121,English Language,91.0
2022,2,377913,11151,Structured ProgrammingLab,59.0
2022,2,377913,11103,Structured Programming,43.0
2022,2,370763,11151,Structured ProgrammingLab,55.0
2022,2,370763,20132,Calculus (1),55.0
2022,2,370763,11103,Structured Programming,35.0
2022,2,370763,14140,Introduction to Data Science,66.0
2022,2,370763,14141,Introduction to Data Science lab,50.0
2022,2,370763,31111,Arabic Language,66.0
2022,3,370763,20133,Calculus 2 for IT,41.0
2022,3,370763,11103,Structured Programming,60.0
2022,3,370763,31130,Foreign Languages / German,98.0
2022,1,370763,31121,English Language,66.0
2022,1,370763,31151,National Education,57.0
2022,1,370763,20132,Calculus (1),35.0
2022,1,370763,11102,Introduction to Computer Science,50.0
2022,2,372908,14140,Introduction to Data Science,74.0
2022,2,372908,20133,Calculus 2 (IT),65.0
